title,group,group_id,like,reply
找到了三福首饰的1688供货商,抠门女性联合会小组,631505,-1.0,346.0
打印机是我认为今年最值得的一笔消费,抠门女性联合会小组,631505,-1.0,137.0
“不要在拼多多买衣服”,抠门女性联合会小组,631505,-1.0,153.0
有无姐妹和我一样一双鞋一条裤子走四季,抠门女性联合会小组,631505,-1.0,145.0
感觉现在的人被商家“惯”的像个任性的孩子,抠门女性联合会小组,631505,-1.0,182.0
姐妹们为什么外贸店都有那么严重的差价啊？,抠门女性联合会小组,631505,-1.0,156.0
不到30拿下原价139的油画裙！一套可复用的抠门秘诀...,抠门女性联合会小组,631505,-1.0,258.0
姐妹们，我薅到支付宝羊毛了【每天都能薅】都去给...,抠门女性联合会小组,631505,-1.0,187.0
女抠组手机端可以发图片啦，快交出你们的表情包！！！,抠门女性联合会小组,631505,-1.0,367.0
破案了｜无缘无故收到一个Kindle！该咋办？,抠门女性联合会小组,631505,-1.0,85.0
各位姐妹！有无便宜加绒裤子推荐！！！（主楼更新...,抠门女性联合会小组,631505,-1.0,143.0
闲聊。一线城市买房一定要买容易脱手（好卖）的房子,社畜买房共进会小组,677158,154.0,-1.0
长沙模式可能要全国推广了,社畜买房共进会小组,677158,-1.0,149.0
十分钟上车，我可能是上海最快买房的人之一吧,社畜买房共进会小组,677158,-1.0,123.0
我上车了！魔都看房4个月，最后入手的房子很满意！...,社畜买房共进会小组,677158,-1.0,216.0
后知后觉才发现成都割韭菜一流，妹子谈下自己的故...,社畜买房共进会小组,677158,-1.0,81.0
-,社畜买房共进会小组,677158,-1.0,267.0
买完房后才醒悟的事情,社畜买房共进会小组,677158,-1.0,70.0
单身女性买123平的房子太大吗,社畜买房共进会小组,677158,-1.0,333.0
父母想用我的首贷资格买房给弟弟，我该怎么办,社畜买房共进会小组,677158,-1.0,136.0
终于  在这个我喜欢的城市生根  我的大长沙～,社畜买房共进会小组,677158,-1.0,60.0
户型二选一，坐标成都,社畜买房共进会小组,677158,-1.0,99.0
总算是在成都立足了！,社畜买房共进会小组,677158,-1.0,111.0
求救！稀里糊涂交了定金，现在发现楼盘有问题，怎...,社畜买房共进会小组,677158,-1.0,65.0
97年女生买了第二套房很开心,社畜买房共进会小组,677158,-1.0,37.0
魔都老破小！！！,社畜买房共进会小组,677158,-1.0,91.0
终于知道为什么不推荐买顶楼了！,社畜买房共进会小组,677158,-1.0,90.0
因为征信贷款失败,社畜买房共进会小组,677158,-1.0,171.0
98平的一梯一户,社畜买房共进会小组,677158,-1.0,148.0
单配30平mini小户,社畜买房共进会小组,677158,-1.0,99.0
单身买房就很快乐,社畜买房共进会小组,677158,-1.0,39.0
全朝南这样的两居户型是不是也并不是很好？,社畜买房共进会小组,677158,-1.0,68.0
90后女孩靠自己买房了！,社畜买房共进会小组,677158,-1.0,43.0
帝都上车  220w，61.4平，没有完美的房，只有适合...,社畜买房共进会小组,677158,-1.0,131.0
坐标北京-看房两周上车经验故事分享,社畜买房共进会小组,677158,-1.0,49.0
【已上车】GZ黄埔（仅新区，主科学城）一手新房记...,社畜买房共进会小组,677158,-1.0,40.0
我认识的一个女孩子，她男朋友用她的名字买房，首...,社畜买房共进会小组,677158,-1.0,152.0
买了房被人说户型不好睡不着,社畜买房共进会小组,677158,-1.0,282.0
隔壁最赞让我怀疑人生了，请问大家知道首套房的定...,社畜买房共进会小组,677158,-1.0,203.0
想问大家 要买一个一百万总价的房子 要交三十万首...,社畜买房共进会小组,677158,-1.0,124.0
坐标北京，从找房到放弃用了3天,社畜买房共进会小组,677158,-1.0,189.0
赶在30岁生日前上了车，哈哈哈！,社畜买房共进会小组,677158,-1.0,72.0
求助：自己买房不通知父母 该怎么逐渐让他们接受,社畜买房共进会小组,677158,-1.0,122.0
南京 今天一冲动上车了,社畜买房共进会小组,677158,-1.0,54.0
92单身doge终于上车,社畜买房共进会小组,677158,-1.0,58.0
大家付完首付之后还有多少钱？,社畜买房共进会小组,677158,-1.0,46.0
谢谢大家的意见,社畜买房共进会小组,677158,-1.0,101.0
月薪5k，首付30w如何撬动300w房子🏠,社畜买房共进会小组,677158,-1.0,24.0
这个户型可买吗,社畜买房共进会小组,677158,-1.0,39.0
33层，买了5楼,社畜买房共进会小组,677158,-1.0,54.0
坐标广州，大龄女青年遇见梦中情房，大家能帮忙看...,社畜买房共进会小组,677158,-1.0,89.0
今年买的最值得的大件,社畜买房共进会小组,677158,-1.0,19.0
帝都,社畜买房共进会小组,677158,-1.0,73.0
坐标魔都，地毯式看了四次房就上车了。。,社畜买房共进会小组,677158,-1.0,65.0
下决心回老家上车了,社畜买房共进会小组,677158,-1.0,150.0
户型三选一,社畜买房共进会小组,677158,-1.0,60.0
要给母亲买房吗,社畜买房共进会小组,677158,-1.0,96.0
上海，第五次摇号➕冲动,社畜买房共进会小组,677158,-1.0,55.0
老破小投票贴，附选房分析表模板，一线城市动迁房...,社畜买房共进会小组,677158,-1.0,171.0
去看新房一定要带头盔啊,社畜买房共进会小组,677158,-1.0,146.0
业主给了1000红包,社畜买房共进会小组,677158,-1.0,15.0
买顶楼真的很不好吗？,社畜买房共进会小组,677158,-1.0,46.0
你们心中同性题材电影/剧top1,佳片推荐 （只迷电影不装13）小组,EmirKusturica,190.0,-1.0
B站上线《信条》了！逆向弹幕很有意思！,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,63.0
香港cult片,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,28.0
求展现人性阴暗面的片子，不要闷片,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,119.0
抑郁症复发在住院 想要看一些非常非常治愈的电影来...,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,125.0
求推荐制作精良演技不尬三观不歪的古装剧,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,55.0
缅怀金基德,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,14.0
求推荐时空穿越题材或幻觉一类的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,57.0
法国电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,28.0
看完把人抽空的电影，类似《霸王别姬》《海上钢琴师》,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,63.0
会感觉很残酷的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,33.0
谁给我推荐一部刑侦类的剧啊，看完《棋魂》心里空...,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,35.0
你们心中同性题材电影/剧top1,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,335.0
想看一部甜到齁的糖水爱情片,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,24.0
大家看过以你的心诠释我的爱吗？我觉得它是超越了...,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,68.0
平淡却又回味无穷的片子,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,75.0
想问大家看完电影之后会不会在心里评判这部电影的...,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,66.0
谁先爱上他的   虽然是几年前的，但是我最近才看到,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,34.0
求几部摄影特别美的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,51.0
剧荒好难受😣！求小仙女们推荐类似《将恋爱进行...,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,49.0
求描写海王的电影电视剧也行,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,22.0
想看韩国现实主义题材的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,17.0
一部励志向的英文电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,23.0
希区柯克好奢侈,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,20.0
能每人推荐一部笑哭的电影吗？真的是爆笑的那种！,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,31.0
好看的音乐电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,54.0
黑暗致郁的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,25.0
有关二战时期写犹太人的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,26.0
有没有《盗梦空间》这种类型的,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,47.0
和自杀相关的 最好看完之后会惧怕远离自杀的,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,30.0
最近看了什么电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,101.0
大陆有什么好看的都市文艺片？,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,36.0
大家又没有关于大海和爱的电影推荐？,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,31.0
一镜到底的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,62.0
动作类的爽片，暴力美学那种,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,92.0
女主很有灵气的电影 如:李米的猜想,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,27.0
想问一下有没有推荐的喜剧或者是不悲伤的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,26.0
考试作弊类的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,13.0
（已找到）一个女人坐在床上面向窗户 背景方方正正...,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,9.0
有让人哭到停不下来的影片吗，求推荐！,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,34.0
大佬们求助，以下11部电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,21.0
类似《去他*的世界》的作品,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,56.0
寻片名区的大家像一个个没有感情的改作业机器😂😂,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,6.0
想要那种很强烈的可以让我体验濒临死亡感觉的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,10.0
有没有宗教悬疑片的推荐呀？,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,18.0
大家心中的TOP1是什么电影？,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,191.0
求推荐日本战国史诗类电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,18.0
只推荐经典不推荐烂片，想看啥片进来留言,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,169.0
说说你最爱的十部(不用具体数量)电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,23.0
求推荐！！,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,14.0
求推荐跟大海有关的电影,佳片推荐 （只迷电影不装13）小组,EmirKusturica,-1.0,12.0
上海邬达克建筑推荐,正经谈建筑小组,arch,57.0,-1.0
上海邬达克建筑推荐,正经谈建筑小组,arch,-1.0,13.0
思考/当代建筑教育是否已经变成了一种宗教信仰而非...,正经谈建筑小组,arch,-1.0,6.0
提问：什么是critical thinking？,正经谈建筑小组,arch,-1.0,19.0
小组简介爱了,正经谈建筑小组,arch,-1.0,2.0
建筑空间原型（prototype）与行为,正经谈建筑小组,arch,-1.0,2.0
有个性的建筑学校,正经谈建筑小组,arch,-1.0,1.0
组快破千了，大家报个到吧,正经谈建筑小组,arch,-1.0,26.0
推荐一下上海的建筑吧！,正经谈建筑小组,arch,-1.0,4.0
卒姆托：主题-场地-材料-建构,正经谈建筑小组,arch,-1.0,5.0
对zumthor建筑的初印象,正经谈建筑小组,arch,-1.0,2.0
水上房工程概念,正经谈建筑小组,arch,-1.0,2.0
建筑概念收集贴（concepts）,正经谈建筑小组,arch,-1.0,1.0
建筑现象学（architectural phenomenology）,正经谈建筑小组,arch,-1.0,4.0
洛杉矶建筑達人在成都,正经谈建筑小组,arch,-1.0,6.0
柱子（column）,正经谈建筑小组,arch,-1.0,5.0
来谈谈大家欣赏的建筑（师）吧,正经谈建筑小组,arch,-1.0,27.0
新古典主义建筑（Neoclassical architecture）,正经谈建筑小组,arch,-1.0,5.0
建筑怎么谈？,正经谈建筑小组,arch,-1.0,15.0
建筑修复理论（architecture restoration）,正经谈建筑小组,arch,-1.0,2.0
欣赏几本装帧精美的十九世纪书籍,买书如山倒 读书如抽丝小组,buybook,157.0,-1.0
送一个Kindle,买书如山倒 读书如抽丝小组,buybook,-1.0,542.0
大家知道kindle上也可以用微信读书吗？,买书如山倒 读书如抽丝小组,buybook,-1.0,79.0
既然脚本哥要作弊，那也不能怪我不仁义,买书如山倒 读书如抽丝小组,buybook,-1.0,103.0
晒一下书房（网格本、外国文学系列、签名本etc.）,买书如山倒 读书如抽丝小组,buybook,-1.0,49.0
2020年大家都看了哪些书，最喜欢哪一本？,买书如山倒 读书如抽丝小组,buybook,-1.0,89.0
小小图书吧～在北京的朋友欢迎过来玩～,买书如山倒 读书如抽丝小组,buybook,-1.0,35.0
耍当，我弄死你,买书如山倒 读书如抽丝小组,buybook,-1.0,30.0
虽是影印本，还是忍不住晒一单,买书如山倒 读书如抽丝小组,buybook,-1.0,53.0
我哭了，我的理性失败了,买书如山倒 读书如抽丝小组,buybook,-1.0,60.0
Z-library是不是被和谐了？,买书如山倒 读书如抽丝小组,buybook,-1.0,50.0
好美的一本书,买书如山倒 读书如抽丝小组,buybook,-1.0,23.0
放在楼道的书，被偷了…,买书如山倒 读书如抽丝小组,buybook,-1.0,73.0
2020年终于快结束了，大家都分享一下今年的读书书单吧,买书如山倒 读书如抽丝小组,buybook,-1.0,70.0
真不要脸！,买书如山倒 读书如抽丝小组,buybook,-1.0,39.0
组里买的书到了！还可以这样嘛！是我看错了嘛？,买书如山倒 读书如抽丝小组,buybook,-1.0,54.0
当面对这些由自己一本本一套套买回来的书时，除了...,买书如山倒 读书如抽丝小组,buybook,-1.0,95.0
今年快结束了，你们有算过今年一共花了多少钱在买...,买书如山倒 读书如抽丝小组,buybook,-1.0,57.0
2020个人买书花费,买书如山倒 读书如抽丝小组,buybook,-1.0,47.0
300-80 还有人要吗 (结束),买书如山倒 读书如抽丝小组,buybook,-1.0,37.0
想了解日本战国史的话，应该买哪一套书呢？,买书如山倒 读书如抽丝小组,buybook,-1.0,41.0
比躺在被窝更舒服的是，躺在被窝里看书,买书如山倒 读书如抽丝小组,buybook,-1.0,18.0
欣赏几本装帧精美的十九世纪书籍,买书如山倒 读书如抽丝小组,buybook,-1.0,45.0
昨晚半价，金庸作品集凑齐了,买书如山倒 读书如抽丝小组,buybook,-1.0,40.0
最满意的一单224元到货,买书如山倒 读书如抽丝小组,buybook,-1.0,40.0
整理书房的一天,买书如山倒 读书如抽丝小组,buybook,-1.0,43.0
今年花了747.22入了55册，就此封箱，明年再见🥳,买书如山倒 读书如抽丝小组,buybook,-1.0,44.0
因本人专业问题，不久就要去普通客车上做列车服务...,买书如山倒 读书如抽丝小组,buybook,-1.0,62.0
一人推荐一本你觉得最好译本呗,买书如山倒 读书如抽丝小组,buybook,-1.0,63.0
请问大家八家评红楼梦215算好价吗（好的不是）,买书如山倒 读书如抽丝小组,buybook,-1.0,48.0
交流贴——读书真能改变命运么,买书如山倒 读书如抽丝小组,buybook,-1.0,36.0
上天给了我30吨书，我没有珍惜，后悔了,买书如山倒 读书如抽丝小组,buybook,-1.0,71.0
请推荐一些和dang相关的书籍📚,买书如山倒 读书如抽丝小组,buybook,-1.0,54.0
我感觉理想国好危险,买书如山倒 读书如抽丝小组,buybook,-1.0,45.0
人民文学出版社 新网格本 第四辑来了,买书如山倒 读书如抽丝小组,buybook,-1.0,92.0
【提问】大俗的网文，文字还分三六九等吗？,买书如山倒 读书如抽丝小组,buybook,-1.0,70.0
买了书都不敢往家拿,买书如山倒 读书如抽丝小组,buybook,-1.0,36.0
以买促读：上个月买了1600元的书，截止今天看了84元。,买书如山倒 读书如抽丝小组,buybook,-1.0,17.0
湖北新华中午还有券？,买书如山倒 读书如抽丝小组,buybook,-1.0,23.0
你可在拼夕夕上买过书？,买书如山倒 读书如抽丝小组,buybook,-1.0,27.0
竖版繁体才是正确的打开方式呀,买书如山倒 读书如抽丝小组,buybook,-1.0,10.0
问下学习好的亲们 你们6岁时读的什么书,买书如山倒 读书如抽丝小组,buybook,-1.0,71.0
终于抢到了当当100块的券，折后2.2折,买书如山倒 读书如抽丝小组,buybook,-1.0,22.0
大家收到当当的80券了吗（更新今年最后四单作纪念）,买书如山倒 读书如抽丝小组,buybook,-1.0,62.0
跟你们比我觉得我好幸运啊……,买书如山倒 读书如抽丝小组,buybook,-1.0,39.0
你的裂墻推薦書籍有哪些？,买书如山倒 读书如抽丝小组,buybook,-1.0,43.0
看书的大家还用书签么,买书如山倒 读书如抽丝小组,buybook,-1.0,123.0
杨奎松《革命》 终于蹲到好价了，求解悦悦专营店质量,买书如山倒 读书如抽丝小组,buybook,-1.0,25.0
有人会背着超厚的书出门看吗？,买书如山倒 读书如抽丝小组,buybook,-1.0,71.0
无憾了，抢了十几次，终于抢到了tb当当3-1的券…,买书如山倒 读书如抽丝小组,buybook,-1.0,21.0
后浪 当当 人民 湖北 双十二圆满了,买书如山倒 读书如抽丝小组,buybook,-1.0,29.0
动物的葬礼 /  尸体艺术,动物的死小组,688259,66.0,-1.0
天葬 / 众生皆平等,动物的死小组,688259,-1.0,7.0
动物的葬礼 /  尸体艺术,动物的死小组,688259,-1.0,17.0
冬日里的野生雉鸡死亡现场,动物的死小组,688259,-1.0,1.0
恩宠与勇气,动物的死小组,688259,-1.0,6.0
解剖猫头鹰 （上）| 猛禽坠落,动物的死小组,688259,-1.0,1.0
我解剖了一只死去的猫头鹰,动物的死小组,688259,-1.0,2.0
刚出生就死亡的小奶猫……图片预警,动物的死小组,688259,-1.0,4.0
被车撞后的十分钟,动物的死小组,688259,-1.0,18.0
一些动物的死,动物的死小组,688259,-1.0,5.0
一些死亡合辑,动物的死小组,688259,-1.0,2.0
一个月前，一只被卷入车轮的老鼠,动物的死小组,688259,-1.0,11.0
掉头的蜻蜓,动物的死小组,688259,-1.0,4.0
接触相反的观点并不一定会打破“信息茧房”，相反可能会加剧政治极化,Common Room小组,710464,47.0,-1.0
刚刚永久拒绝了一个入组申请,Common Room小组,710464,-1.0,83.0
“田园女权”“女拳”与“女权”的区别,Common Room小组,710464,-1.0,96.0
开门！人口普查！(呜呜大家重新投一下学校吧，我忘...,Common Room小组,710464,-1.0,90.0
娇妻是不是人身攻击,Common Room小组,710464,-1.0,75.0
水一下  刚刚审核的时候发现了一个神奇的小组,Common Room小组,710464,-1.0,42.0
百度贴吧真的没落了吗？,Common Room小组,710464,-1.0,43.0
烦请大家自检自纠个人主页及豆列是否有人身攻击他...,Common Room小组,710464,-1.0,51.0
不讨论227！如果公众人物现在表达对肖战的喜欢，但...,Common Room小组,710464,-1.0,85.0
想了解一下大家对于体测的看法,Common Room小组,710464,-1.0,109.0
大家一起来判断某个词算不算人身攻击(持续更新),Common Room小组,710464,-1.0,62.0
我对“丁真”这个符号的一点看法,Common Room小组,710464,-1.0,36.0
女生是不是不生孩子会保持青春的久一点……,Common Room小组,710464,-1.0,84.0
波伏娃和萨特的开放性婚姻,Common Room小组,710464,-1.0,45.0
希望推广第三卫生间,Common Room小组,710464,-1.0,16.0
来提名一本你始终看不下去的书,Common Room小组,710464,-1.0,64.0
记录每日热搜性别相关标签,Common Room小组,710464,-1.0,10.0
有没有觉得，豆瓣看多了戾气会加重？,Common Room小组,710464,-1.0,58.0
【喜报】我们和沙龙组结为友情小组了！,Common Room小组,710464,-1.0,35.0
关于丁真 关于少数族群主体性和现代化的一些思考,Common Room小组,710464,-1.0,39.0
女权应该把更多的目光放在职场学业上，而不是两性...,Common Room小组,710464,-1.0,26.0
大家有没有赶不上潮流的感觉,Common Room小组,710464,-1.0,35.0
组长碎碎念(主楼更新),Common Room小组,710464,-1.0,38.0
遇到了不合时宜的黄色笑话该怎么办,Common Room小组,710464,-1.0,16.0
臃肿的大厂App，让人烦躁！,Common Room小组,710464,-1.0,41.0
为什么guo人要通过外届对自己的夸奖而找到民族自豪感,Common Room小组,710464,-1.0,44.0
关于离婚冷静期,Common Room小组,710464,-1.0,33.0
搬运整理Ⅰ性别议题相关书单（欢迎投稿）,Common Room小组,710464,-1.0,29.0
分享一首你喜欢的歌吧,Common Room小组,710464,-1.0,180.0
大家如何看待我们的基础历史教育,Common Room小组,710464,-1.0,30.0
进组第一帖，想听听大家对丁真现象看法,Common Room小组,710464,-1.0,37.0
说下为什么不喜欢“丁真们”,Common Room小组,710464,-1.0,53.0
如何看待“婚驴”一词,Common Room小组,710464,-1.0,53.0
怎么才能让小说人物个性鲜明,Common Room小组,710464,-1.0,55.0
人肉的味道,Common Room小组,710464,-1.0,52.0
越来越不敢在生活组发言了,Common Room小组,710464,-1.0,31.0
“(我)只受不了不公平”,Common Room小组,710464,-1.0,15.0
希望姐妹们不要那么在意姐姐和阿姨的称呼,Common Room小组,710464,-1.0,20.0
关于我们组的女权问题,Common Room小组,710464,-1.0,2.0
水一下 4399了,Common Room小组,710464,-1.0,34.0
大家是怎么看待好像开始渐行渐远的朋友关系呢？(大...,Common Room小组,710464,-1.0,34.0
关于代孕...,Common Room小组,710464,-1.0,64.0
世俗成功“包围”我了吗?,Common Room小组,710464,-1.0,47.0
我发现这个世界刚好是可以被人类所认知的,Common Room小组,710464,-1.0,41.0
围观过“恐婚恐育”避雷组的吐槽,Common Room小组,710464,-1.0,95.0
这算污蔑女性吗？,Common Room小组,710464,-1.0,61.0
如何看待安徽一女孩溺亡，涉事民辅警被指救援不力...,Common Room小组,710464,-1.0,57.0
教育真的在教我们知识吗？,Common Room小组,710464,-1.0,50.0
被室友孤立了,Common Room小组,710464,-1.0,33.0
大家怎么看待打游戏中骂队友的行为呢？,Common Room小组,710464,-1.0,40.0
杭州一小学女厕出现月经指示牌,Common Room小组,710464,-1.0,13.0
斯洛伐克-波兰 (更新了图片,边境文化爱好者小组,703816,51.0,-1.0
格鲁吉亚-阿塞拜疆,边境文化爱好者小组,703816,-1.0,19.0
斯洛伐克-波兰 (更新了图片,边境文化爱好者小组,703816,-1.0,18.0
中越边境德天瀑布真的好好看~,边境文化爱好者小组,703816,-1.0,17.0
吉林集安，中朝边境【不定期更新】,边境文化爱好者小组,703816,-1.0,8.0
中国不丹边境的洛卓沃龙寺,边境文化爱好者小组,703816,-1.0,34.0
即将去瑞丽告姐口岸了,边境文化爱好者小组,703816,-1.0,10.0
中哈边境,边境文化爱好者小组,703816,-1.0,61.0
中越边境,边境文化爱好者小组,703816,-1.0,39.0
也是到过中缅边境的酷女孩啦！,边境文化爱好者小组,703816,-1.0,34.0
误打误撞的年宝玉则之行，参加了藏族汉子和俄罗斯...,边境文化爱好者小组,703816,-1.0,6.0
大清国钦州界 以前隔着一条河 没有护栏,边境文化爱好者小组,703816,-1.0,17.0
在甘肃四川交界的郎木寺看到野生梅花鹿,边境文化爱好者小组,703816,-1.0,14.0
中蒙边境-内蒙古额济纳旗,边境文化爱好者小组,703816,-1.0,47.0
中缅边境,边境文化爱好者小组,703816,-1.0,5.0
对岸依稀是神秘的世界,边境文化爱好者小组,703816,-1.0,9.0
Yaxchilán 玛雅遗址 ｜ 墨西哥危地马拉边境,边境文化爱好者小组,703816,-1.0,3.0
“满城尽带黄金甲”满洲里，霍勒津布拉格(已更新),边境文化爱好者小组,703816,-1.0,27.0
边境组组规：不征旅友！,边境文化爱好者小组,703816,-1.0,2.0
2020单人单车中俄边境自驾祖国级东级北之旅,边境文化爱好者小组,703816,-1.0,18.0
南疆-帕尔米高原,边境文化爱好者小组,703816,-1.0,4.0
中老边境勐腊县磨憨口岸,边境文化爱好者小组,703816,-1.0,8.0
中朝边境是我玩过最繁华的边境线了,边境文化爱好者小组,703816,-1.0,16.0
中朝边境丹东,边境文化爱好者小组,703816,-1.0,1.0
边境， 处处都是让你惊艳的美景,边境文化爱好者小组,703816,-1.0,65.0
西藏阿里｜转山队友失联，该不该继续等待～,边境文化爱好者小组,703816,-1.0,5.0
中缅边境村落,边境文化爱好者小组,703816,-1.0,6.0
中朝边境（龙井/三峰）,边境文化爱好者小组,703816,-1.0,6.0
德哲与生活：单纯、善与性&爱（感悟）,德语文学宝塔小组,687529,14.0,-1.0
（已开奖）留言赠书六本🗼12月12日开奖,德语文学宝塔小组,687529,-1.0,75.0
我灵魂的秋水仙已经盛开，或许回去已经太晚：许勒...,德语文学宝塔小组,687529,-1.0,3.0
阅读,德语文学宝塔小组,687529,-1.0,9.0
浮士德精神——作为绝对的原则和唯一的可能性,德语文学宝塔小组,687529,-1.0,2.0
里尔克诗歌《一个妇女的命运》冯至 译,德语文学宝塔小组,687529,-1.0,7.0
Michael Kiefer 格林童话系列 Frauenschicksale 《...,德语文学宝塔小组,687529,-1.0,4.0
风从四面吹来，我必须忍耐：里尔克诗歌《预感》陈...,德语文学宝塔小组,687529,-1.0,1.0
歌德短篇小说《新美露辛娜》,德语文学宝塔小组,687529,-1.0,8.0
巴赫曼短篇小说《海妖温蒂娜走了》谢莹莹 译,德语文学宝塔小组,687529,-1.0,2.0
歌德：《亲和力》,德语文学宝塔小组,687529,-1.0,3.0
里尔克诗歌《爱神》魏育青 译,德语文学宝塔小组,687529,-1.0,2.0
海因里希·伯尔：我恨战争，从心底恨它 Ich hasse ...,德语文学宝塔小组,687529,-1.0,1.0
马克斯·弗里施《能干的法贝尔》资料（德中英文本/...,德语文学宝塔小组,687529,-1.0,8.0
黑塞长篇小说《罗斯哈尔德》节选：皮埃尔之死,德语文学宝塔小组,687529,-1.0,1.0
施尼茨勒短篇小说《一位作家的遗书》张玉书 译,德语文学宝塔小组,687529,-1.0,1.0
里尔克诗歌《女人的命运》,德语文学宝塔小组,687529,-1.0,1.0
里尔克《时祷书》第一首：《将尽的时辰正俯身把我...,德语文学宝塔小组,687529,-1.0,4.0
施尼茨勒短篇小说《儿子》章鹏高 译,德语文学宝塔小组,687529,-1.0,1.0
海因里希·伯尔《关于废墟文学的自白》杨慧 译（中...,德语文学宝塔小组,687529,-1.0,3.0
巴赫曼诗歌《大熊星的召唤》欧凡 译,德语文学宝塔小组,687529,-1.0,3.0
尼采诗歌《回乡》钱春绮 译,德语文学宝塔小组,687529,-1.0,1.0
歌德《浮士德：瓦尔普吉斯之夜》董问樵 译,德语文学宝塔小组,687529,-1.0,3.0
无边的宇宙曾是他的面容：里尔克诗歌《诗人之死》...,德语文学宝塔小组,687529,-1.0,1.0
《浮士德》开篇献诗：我拥有的，恍如远观，而那已...,德语文学宝塔小组,687529,-1.0,1.0
里尔克短篇小说《掘墓人》孙凤城 译,德语文学宝塔小组,687529,-1.0,2.0
莱布尼茨,德语文学宝塔小组,687529,-1.0,15.0
三部《艾菲·布里斯特》电影资源1939/1974/2009,德语文学宝塔小组,687529,-1.0,10.0
布伦塔诺诗歌《我愿孤独地沉沦》张玉书 译,德语文学宝塔小组,687529,-1.0,3.0
巴赫曼诗歌《波西米亚滨海而立》欧凡 译,德语文学宝塔小组,687529,-1.0,2.0
诺瓦利斯：世界一定要浪漫化，惟其如此才能发现世...,德语文学宝塔小组,687529,-1.0,2.0
你看，我渴望许多：里尔克《时祷书》第十四首 Dash...,德语文学宝塔小组,687529,-1.0,3.0
弗·施莱格尔《论文学》刘伯杰 译,德语文学宝塔小组,687529,-1.0,1.0
蒂克诗歌《林中孤寂》（选自《金发的埃克贝特》）...,德语文学宝塔小组,687529,-1.0,5.0
博歇尔特短篇小说《面包》包智星 译,德语文学宝塔小组,687529,-1.0,9.0
施莱格尔：只有浪漫主义的诗是自由的、无限的,德语文学宝塔小组,687529,-1.0,1.0
你是白天的一个影，你是夜晚的一盏灯：吕克特《儿...,德语文学宝塔小组,687529,-1.0,1.0
